text,origins,gender,kind
Auke,Frisian,Male,First
Aukusti,Finnish,Male,First
Aulay,Scottish,Male,First
Auli,Finnish,Female,First
Aulikki,Finnish,Female,First
Aulis,Finnish,Male,First
Aulus,AncientRoman,Male,First
Aune,Finnish,Female,First
Aura,English;Finnish;Italian;Spanish,Female,First
Aurangzeb,Urdu,Male,First
Áurea,Portuguese;Spanish,Female,First
Aurea,LateRoman,Female,First
Aurél,Hungarian,Male,First
Aurel,Romanian;German,Male,First
Aurèle,French,Male,First
Aurélia,Slovak;Portuguese;Hungarian;French,Female,First
Aurelia,Polish;Romanian;AncientRoman;Italian;Spanish,Female,First
Aurelian,History;Romanian,Male,First
Aureliana,Italian;AncientRoman,Female,First
Aureliano,Spanish;Portuguese;Italian,Male,First
Aurelianus,AncientRoman,Male,First
Aurélie,French,Female,First
Aurélien,French,Male,First
Aurelija,Lithuanian,Female,First
Aurelijus,Lithuanian,Male,First
Aurélio,Portuguese,Male,First
Aurelio,Spanish;Italian,Male,First
Aurelius,AncientRoman,Male,First
Aureliusz,Polish,Male,First
Aureole,English,Female,First
Aurica,Romanian,Female,First
Aurică,Romanian,Male,First
Aurobindo,Odia;Bengali,Male,First
Auroora,Finnish,Female,First
Auróra,Hungarian,Female,First
Aurora,Finnish;Swedish;Norwegian;RomanMythology;Romanian;Spanish;Portuguese;Italian;English,Female,First
Aurore,French,Female,First
Ausma,Latvian,Female,First
Aušra,Lithuanian,Female,First
Austėja,Lithuanian;BalticMythology,Female,First
Austen,English,Male,First
Auster,RomanMythology,Male,First
Austin,English,Male,First
Auston,English,Male,First
Austra,Latvian,Female,First
Austyn,English,Unisex,First
Autchar,Germanic,Male,First
Auðr,OldNorse,Unisex,First
Auðrhildr,OldNorse,Female,First
Auðun,OldNorse,Male,First
Auður,Icelandic,Female,First
Automne,French,Female,First
Autumn,English,Female,First
Ava,Germanic;English;German;Persian,Female,First
Auxentios,AncientGreek,Male,First
Auxentius,AncientGreek,Male,First
Auxiliadora,Spanish;Portuguese,Female,First
Avag,Armenian,Male,First
Avah,English,Female,First
Avaline,English,Female,First
Avalokiteshvara,Buddhism,Male,First
Avalon,English,Female,First
Avalynn,English,Female,First
Avani,Hindi;Gujarati;Marathi,Female,First
Avanti,Hindi,Female,First
Avdey,Russian,Male,First
'Avdi'el,BiblicalHebrew,Male,First
Avdotya,Russian,Female,First
Avelina,Germanic;Spanish,Female,First
Ave,Italian;Estonian,Female,First
Avedis,Armenian,Male,First
Aveline,English,Female,First
Avelino,Spanish;Portuguese,Male,First
Avenir,Russian,Male,First
Avenirŭ,OldChurchSlavic,Male,First
Averi,English,Female,First
Averie,English,Female,First
Averill,English,Unisex,First
Averroes,History,Male,First
Avery,English,Unisex,First
Avet,Armenian,Male,First
Avetik,Armenian,Male,First
Avetis,Armenian,Male,First
Aveza,Germanic,Female,First
Avgust,Slovene;Russian,Male,First
Avgusta,Russian;Slovene,Female,First
Avguštin,Slovene,Male,First
Avhust,Ukrainian,Male,First
Avi,Hebrew,Male,First
Avia,Hebrew,Unisex,First
Aviaaja,Greenlandic,Female,First
Aviâja,Greenlandic,Female,First
Aviana,English,Female,First
Avianna,English,Female,First
Avice,English,Female,First
Avicenna,History,Male,First
Avidan,Hebrew;BiblicalHebrew,Male,First
'Avi'el,BiblicalHebrew,Male,First
Aviel,Hebrew,Male,First
Avigail,Hebrew,Female,First
'Avigayil,BiblicalHebrew,Female,First
Avihu,Hebrew;BiblicalHebrew,Male,First
Avila,Germanic,Female,First
Avilius,AncientRoman,Male,First
'Avima'el,BiblicalHebrew,Male,First
'Avimelekh,BiblicalHebrew,Male,First
Avinash,Hindi;Marathi;Telugu;Kannada,Male,First
Aviram,BiblicalHebrew;Hebrew,Male,First
Avis,English,Female,First
Avishag,Hebrew;BiblicalHebrew,Female,First
Avishai,Hebrew,Male,First
'Avishay,BiblicalHebrew,Male,First
Avital,BiblicalHebrew;Hebrew,Unisex,First
Avitus,AncientRoman,Male,First
Aviv,Hebrew,Unisex,First
Aviva,Hebrew,Female,First
'Aviya,BiblicalHebrew,Unisex,First
Aviya,Hebrew,Female,First
Avksenti,Georgian,Male,First
Avksentiy,Russian,Male,First
Avner,Hebrew;BiblicalHebrew,Male,First
Avonlea,English,Female,First
Avra,Greek,Female,First
Avraam,Greek,Male,First
Avraamŭ,OldChurchSlavic,Male,First
Avraham,BiblicalHebrew;Hebrew,Male,First
Avram,BiblicalHebrew;Hebrew,Male,First
Avril,English;French,Female,First
Avrora,Ukrainian;Russian,Female,First
Avrum,Yiddish,Male,First
Avshalom,Hebrew;BiblicalHebrew,Male,First
Avtandil,Literature;Georgian,Male,First
Avto,Georgian,Male,First
Awa,WesternAfrican,Female,First
Awee,Navajo,Unisex,First
Āwhina,Maori,Female,First
Awilix,MayanMythology,Female,First
Awinita,Cherokee,Female,First
Awiti,Luo,Female,First
Awotwi,Akan,Unisex,First
Awstin,Welsh,Male,First
Axana,Belarusian,Female,First
Axel,Swedish;Danish;Norwegian;German;French;English,Male,First
Axelle,French,Female,First
Aya,SemiticMythology;Spanish;Arabic;French;Japanese,Female,First
Axl,English,Male,First
Äxmät,Bashkir;Tatar,Male,First
Ayaan,Hindi;Somali,Unisex,First
Axmed,Somali,Male,First
Axton,English,Male,First
Ayabonga,Zulu,Unisex,First
Ayah,Arabic,Female,First
Ayajan,Kazakh,Female,First
Ayaka,Japanese,Female,First
Ayako,Japanese,Female,First
Ayan,Azerbaijani;Bengali;Kazakh;Somali,Unisex,First
Ayana,Ethiopian;Kazakh;AfricanAmerican,Unisex,First
Ayal,Hebrew,Male,First
Ayala,Hebrew,Female,First
Ayame,Japanese,Female,First
Ayanat,Kazakh,Female,First
Ayanda,Zulu;Ndebele;Xhosa,Unisex,First
Ayane,Japanese,Female,First
Ayanna,AfricanAmerican,Female,First
Ayano,Japanese,Female,First
Ayaru,Kazakh,Female,First
Ayat,Arabic,Female,First
Ayaulym,Kazakh,Female,First
Ayaz,Urdu;Turkish;Azerbaijani,Male,First
Ayazhan,Kazakh,Female,First
Aybar,Kazakh,Male,First
Aybars,Turkish,Male,First
Aybek,Kazakh;Kyrgyz,Male,First
Ayberk,Turkish,Male,First
Aydan,Azerbaijani;Turkish;English,Unisex,First
Ayça,Turkish,Female,First
Ayda,Turkish;Arabic;Persian,Female,First
Aydana,Kazakh,Female,First
Ayden,English;French,Male,First
Aydın,Turkish,Male,First
Aydos,Kazakh,Male,First
Ayele,Amharic,Male,First
Ayelen,Mapuche,Female,First
Ayelet,Hebrew,Female,First
Ayesha,Bengali;Arabic;Urdu,Female,First
Ayfer,Turkish,Female,First
Aygerim,Kazakh,Female,First
Aygöl,Tatar;Bashkir,Female,First
Aygül,Azerbaijani;Uyghur;Turkish;Kyrgyz,Female,First
Aygul,Uyghur,Female,First
Aygün,Turkish;Azerbaijani,Female,First
Ayhan,Turkish,Unisex,First
Ayishah,Arabic,Female,First
Ayla,Turkish;Hebrew;Literature;English;Azerbaijani,Female,First
Ayjamal,Kyrgyz,Female,First
Aykorkem,Kazakh,Female,First
Aykut,Turkish,Male,First
Aylan,French,Male,First
Aylani,English,Female,First
Aylen,Spanish;Mapuche,Female,First
Aylín,Spanish,Female,First
Aylin,Azerbaijani;Kazakh;Turkish,Female,First
Ayliz,Turkish,Female,First
Aylmer,English,Male,First
Ayman,Arabic,Male,First
Aymeri,MedievalFrench,Male,First
Aymeric,French,Male,First
Ayn,Various,Female,First
Aýna,Turkmen,Female,First
Ayna,Kazakh,Female,First
Aýnabat,Turkmen,Female,First
Aynur,Azerbaijani;Uyghur;Turkish,Female,First
Aynura,Kyrgyz,Female,First
Ayo,Yoruba,Unisex,First
Ayodeji,Yoruba,Male,First
Ayodele,Yoruba,Unisex,First
Ayokunle,Yoruba,Male,First
Ayomide,Yoruba,Unisex,First
Ayotunde,Yoruba,Unisex,First
Ayoub,Persian;Arabic,Male,First
Ayrat,Tatar;Bashkir,Male,First
Ayrton,Portuguese,Male,First
Ayşə,Azerbaijani,Female,First
Ayşən,Azerbaijani,Female,First
Ayşe,Turkish,Female,First
Ayşegül,Turkish,Female,First
Aysel,Turkish;Azerbaijani,Female,First
Ayşenur,Turkish,Female,First
Aysha,Arabic;Urdu;Kazakh,Female,First
Aysima,Turkish,Female,First
Aysu,Turkish;Azerbaijani,Female,First
Aysultan,Kazakh,Male,First
Aysun,Turkish,Female,First
Aytac,Azerbaijani,Female,First
Aytaç,Turkish,Unisex,First
Aytən,Azerbaijani,Female,First
Ayten,Turkish,Female,First
Aytore,Kazakh,Male,First
Ayuba,Hausa,Male,First
Ayumi,Japanese,Female,First
Ayumu,Japanese,Male,First
Ayün,Mapuche,Female,First
Ayxan,Azerbaijani,Male,First
Ayym,Kazakh,Female,First
Ayyub,Arabic,Male,First
Ayzere,Kazakh,Female,First
Ayzirek,Kyrgyz,Female,First
Azad,Bengali;Persian;Azerbaijani;Turkish;Hindi;Kurdish,Male,First
Azahar,Spanish,Female,First
Azahara,Spanish,Female,First
Azalaïs,Occitan,Female,First
Azalea,English,Female,First
Azaliya,Russian,Female,First
Azamat,Kyrgyz;Bashkir;Uzbek;Kazakh,Male,First
Azar,Persian,Unisex,First
Azareel,Biblical;BiblicalLatin,Male,First
Azarel,Biblical;BiblicalHebrew,Male,First
Azaria,English;Hebrew,Unisex,First
Azariah,Biblical,Male,First
Azarias,BiblicalLatin;BiblicalGreek,Male,First
'Azarya,BiblicalHebrew,Male,First
Azat,Armenian;Turkish;Kazakh;Turkmen;Tatar,Male,First
Azazel,Biblical,Male,First
Azaziah,Biblical,Male,First
Azazias,BiblicalLatin,Male,First
'Azazyahu,BiblicalHebrew,Male,First
Ažbe,Slovene,Male,First
Azel,Biblical,Male,First
Azélie,French,Female,First
Azeneth,Spanish,Female,First
Azhar,Urdu;Arabic;Malay,Male,First
Aziel,Biblical;BiblicalHebrew,Male,First
'Aziz,Arabic,Male,First
Əziz,Azerbaijani,Male,First
Aziz,Kyrgyz;Tajik;Malay;Indonesian;Arabic;Turkish;Persian;Uzbek;Urdu,Male,First
Aziza,Uzbek;Kyrgyz;Arabic,Female,First
Azizbek,Uzbek,Male,First
Azize,Turkish,Female,First
Azra,Bosnian;Turkish;Persian;Arabic;Urdu,Female,First
Azrael,JudeoChristianIslamicLegend,Male,First
Azrahel,BiblicalLatin,Male,First
'Azri'el,BiblicalHebrew,Male,First
Azriel,Biblical,Male,First
Azubah,Biblical,Female,First
Azubuike,Igbo,Male,First
Azucena,Spanish,Female,First
Ąžuolas,Lithuanian,Male,First
Azura,English,Female,First
Azure,English,Unisex,First
Azzurra,Italian,Female,First
Baadur,Georgian,Male,First
Baako,Akan,Unisex,First
Ba'al,SemiticMythology;BiblicalHebrew,Male,First
Baal,BiblicalGreek;Biblical;SemiticMythology;BiblicalLatin,Male,First
Ba'al Hammon,SemiticMythology,Male,First
Baal-Zebub,Biblical,Male,First
Ba'al Zevuv,BiblicalHebrew,Male,First
Baard,Norwegian,Male,First
Baatar,Mongolian,Male,First
Baba,Azerbaijani,Male,First
Babajide,Yoruba,Male,First
Babak,Persian,Male,First
Babar,Urdu,Male,First
Babatunde,Yoruba,Male,First
Babe,English,Unisex,First
Baber,Urdu,Male,First
Babette,English;French;Dutch;German,Female,First
Babirye,Ganda,Female,First
Babis,Greek,Male,First
Babs,English,Female,First
Babür,Turkish,Male,First
Babur,Urdu,Male,First
Babylas,LateGreek;French,Male,First
Bacchus,GreekMythology,Male,First
Bachtiar,Indonesian,Male,First
Bada,AngloSaxon,Male,First
Badb,IrishMythology,Female,First
Bademus,History,Male,First
Badhbh,IrishMythology,Female,First
Badr,Arabic,Unisex,First
Badri,Georgian,Male,First
Badriya,Arabic,Female,First
Badriyah,Arabic,Female,First
Baduhilt,Germanic,Female,First
Badulf,Germanic,Male,First
Badurad,Germanic,Male,First
Baer,Limburgish,Male,First
Bagadata,OldPersian,Male,First
Baggi,OldNorse,Male,First
Baghdasar,Armenian,Male,First
Bagher,Persian,Male,First
Bagrat,Georgian;Armenian,Male,First
Bagus,Indonesian,Male,First
Baha,Turkish;Arabic,Male,First
Bahaa,Arabic,Male,First
Bahadır,Turkish,Male,First
Bahador,Persian,Male,First
Bahadur,Hindi;Nepali,Male,First
Bahar,Azerbaijani;Turkish;Persian,Female,First
Bahargül,Turkmen,Female,First
Bahati,Swahili,Unisex,First
Bahdan,Belarusian,Male,First
Bahia,Arabic,Female,First
Bahiga,Arabic,Female,First
Bahij,Arabic,Male,First
Bahija,Arabic,Female,First
Bahiyya,Arabic,Female,First
Bahman,Persian;PersianMythology,Male,First
Bahodir,Uzbek,Male,First
Bahram,Persian;PersianMythology,Male,First
Bahrom,Tajik;Uzbek,Male,First
Bahtiyar,Turkish,Male,First
Bai,Chinese,Unisex,First
Baia,Georgian,Female,First
Baiba,Latvian,Female,First
Baihu,ChineseMythology,Male,First
Baila,Yiddish,Female,First
Bailee,English,Female,First
Bailey,English,Unisex,First
Báirbre,Irish,Female,First
Bairre,Irish,Male,First
Bairrfhionn,Irish,Male,First
Baishan,Apache,Male,First
Bajram,Albanian,Male,First
Bakar,Basque,Male,First
Bakari,Swahili,Male,First
Bakarne,Basque,Female,First
Bakchos,GreekMythology,Male,First
Baker,English,Male,First
Bakhtiar,Persian;Urdu,Male,First
Bakhtiyar,Kazakh;Azerbaijani,Male,First
Bakhtiyor,Tajik,Male,First
Baki,Arabic;Turkish,Male,First
Bakır,Turkish,Male,First
Bakir,Bosnian,Male,First
Bakr,Arabic,Male,First
Baktybek,Kyrgyz,Male,First
Baktygül,Kyrgyz,Female,First
Bala,BiblicalLatin;Tamil;Hindi;Telugu,Unisex,First
Bakyt,Kazakh;Kyrgyz,Unisex,First
Bal,Marathi;Hindi;Nepali,Male,First
Baladeva,Hinduism,Male,First
Balakrishna,Telugu;Kannada,Male,First
Balam,Mayan,Male,First
Balarabe,Hausa,Male,First
Balaram,Odia;Bengali;Nepali;Hindi,Male,First
Balarama,Hinduism,Male,First
Balázs,Hungarian,Male,First
Balbina,Portuguese;Italian;AncientRoman;Polish;Spanish,Female,First
Balbino,Italian;Portuguese;Spanish,Male,First
Balbinus,AncientRoman,Male,First
Balbus,AncientRoman,Male,First
Baldassare,Italian,Male,First
Baldechild,Germanic,Female,First
Balder,NorseMythology,Male,First
Balderich,Germanic,Male,First
Baldev,Hindi,Male,First
Baldewin,Germanic,Male,First
Baldilo,Germanic,Male,First
Baldo,Italian;Spanish;Germanic,Male,First
Baldomar,Germanic,Male,First
Baldomero,Spanish,Male,First
Baldovino,Italian,Male,First
Baldr,NorseMythology,Male,First
Baldric,English,Male,First
Balduíno,Portuguese,Male,First
Balduino,Spanish,Male,First
Baldur,German;Icelandic,Male,First
Baldwin,Germanic;English,Male,First
Balendin,Basque,Male,First
Balfour,English,Male,First
Bálint,Hungarian,Male,First
Balkrishna,Marathi,Male,First
Balla,BiblicalGreek,Female,First
Balor,IrishMythology,Male,First
Balqis,Arabic,Female,First
Baltasar,BiblicalGreek;Spanish,Male,First
Baltassar,BiblicalLatin,Male,First
Baltazar,JudeoChristianIslamicLegend,Male,First
Balthasar,JudeoChristianIslamicLegend,Male,First
Balthazar,JudeoChristianIslamicLegend,Male,First
Balthild,Germanic,Female,First
Balwinder,Indian,Unisex,First
Bambang,Indonesian;Javanese,Male,First
Bambi,English,Female,First
Bamidele,Yoruba,Unisex,First
Bandar,Arabic,Male,First
Bandi,Hungarian,Male,First
Bandile,Xhosa;Zulu;Ndebele,Unisex,First
Banele,Swazi;Ndebele;Xhosa;Zulu,Unisex,First
Bankole,Yoruba,Male,First
Banks,English,Male,First
Banquo,Literature,Male,First
Banu,Turkish;Azerbaijani,Female,First
Bảo,Vietnamese,Unisex,First
Bao,Chinese,Unisex,First
Baptist,German,Male,First
Baptista,LateRoman,Male,First
Baptiste,French,Male,First
Baptistin,French,Male,First
Baptistine,French,Female,First
Baqi,Arabic,Male,First
Baqir,Arabic,Male,First
Baqtiyar,Kazakh,Male,First
Baqyt,Kazakh,Unisex,First
Bára,Czech,Female,First
Bara,Croatian,Female,First
Barak,Biblical;BiblicalHebrew;BiblicalGreek;Hebrew;Arabic,Male,First
Barabal,ScottishGaelic,Female,First
Barack,Various,Male,First
Baraka,Swahili,Male,First
Barakat,Arabic,Male,First
Baran,Turkish;Kurdish;Persian,Unisex,First
Baraz,Persian,Male,First
Barb,English,Female,First
Bárbara,Spanish;Portuguese,Female,First
Barbara,Danish;Italian;French;Hungarian;LateRoman;Polish;Slovene;English;German;Croatian;Dutch;Norwegian;Swedish,Female,First
Barbare,Georgian,Female,First
Barbe,French,Female,First
Bärbel,German,Female,First
Barbie,English,Female,First
Barbora,Lithuanian;Czech;Slovak,Female,First
Barbra,English,Female,First
Barbro,Swedish,Female,First
Barclay,English,Male,First
Bård,Norwegian,Male,First
Bardulf,Germanic,Male,First
Barend,Dutch,Male,First
Barica,Croatian,Female,First
Barış,Turkish,Male,First
Barlaam,JudeoChristianIslamicLegend,Male,First
Barna,Hungarian,Male,First
Barnaba,Polish;Italian,Male,First
Barnabás,Hungarian,Male,First
Barnabáš,Slovak;Czech,Male,First
Barnabas,Biblical;BiblicalGreek;German;English;BiblicalLatin,Male,First
Barnabé,French,Male,First
Barnaby,English,Male,First
Barney,English,Male,First
Baron,English,Male,First
Barouch,BiblicalGreek,Male,First
Barra,Irish,Male,First
Barret,English,Male,First
Barrett,English,Male,First
Barrfind,OldIrish,Male,First
Barrie,English,Male,First
Barry,Irish;English,Male,First
Bart,English;Dutch,Male,First
Barta,Hungarian,Male,First
Bartal,Hungarian,Male,First
Bartek,Polish,Male,First
Bartel,Dutch,Male,First
Barthélémy,French,Male,First
Bartholomaios,BiblicalGreek,Male,First
Bartholomäus,German,Male,First
Bartholomei,OldChurchSlavic,Male,First
Bartholomeus,Dutch;BiblicalLatin,Male,First
Bartholomew,Biblical;English,Male,First
Bárðr,OldNorse,Male,First
Bartłomiej,Polish,Male,First
Bartol,Croatian,Male,First
Bartolo,Italian,Male,First
Bartolomé,Spanish,Male,First
Bartolomea,Italian,Female,First
Bartoloměj,Czech,Male,First
Bartolomej,Croatian;Slovak,Male,First
Bartolomeo,Italian,Male,First
Bartolomeu,Portuguese;Galician,Male,First
Bartomeu,Catalan,Male,First
Bartosz,Polish,Male,First
Baruch,Biblical;BiblicalLatin;Hebrew,Male,First
Barukh,BiblicalHebrew;Hebrew,Male,First
Barun,Bengali,Male,First
Barys,Belarusian,Male,First
Barzillai,Biblical;BiblicalHebrew,Male,First
Bas,Dutch,Male,First
Basajaun,BasqueMythology,Male,First
Başak,Turkish,Female,First
Basant,Hindi,Male,First
Basanta,Nepali;Assamese;Odia;Bengali,Male,First
Basanti,Assamese;Odia;Bengali;Nepali,Female,First
Basemath,Biblical;BiblicalLatin,Female,First
Basemmath,BiblicalGreek,Female,First
Bashar,Arabic,Male,First
Bashe,Yiddish,Female,First
Basheer,Urdu;Arabic,Male,First
Bashemath,Biblical,Female,First
Basia,Polish;Jewish,Female,First
Basil,Arabic;English,Male,First
Bashir,Arabic;Urdu,Male,First
Bashkim,Albanian,Male,First
Basile,French,Male,First
Basileios,AncientGreek,Male,First
Basilia,Spanish,Female,First
Basilio,Italian;Spanish,Male,First
Basilius,AncientGreek,Male,First
Basim,Arabic,Male,First
Basima,Arabic,Female,First
Bəşir,Azerbaijani,Male,First
Basir,Arabic,Male,First
Basira,Arabic,Female,First
Basit,Arabic,Male,First
Basma,Arabic,Female,First
Basmat,BiblicalHebrew,Female,First
Basmath,BiblicalLatin;Biblical,Female,First
Bassam,Arabic,Male,First
Bassanio,Literature,Male,First
Bassem,Arabic,Male,First
Bast,EgyptianMythology,Female,First
Bastet,EgyptianMythology,Female,First
Bastiaan,Dutch,Male,First
Bastian,German,Male,First
Bastien,French,Male,First
Basu,Bengali,Male,First
Basya,Jewish,Female,First
Batari,Indonesian,Female,First
Batbayar,Mongolian,Male,First
Bate,MedievalEnglish,Male,First
Batel,Hebrew,Female,First
Bat-Erdene,Mongolian,Male,First
Bathilde,French,Female,First
Bathsheba,Biblical,Female,First
Batraz,Ossetian;CaucasianMythology,Male,First
Bat-sheva,BiblicalHebrew,Female,First
Batsheva,Hebrew,Female,First
Battista,Italian,Male,First
Batu,Mongolian,Male,First
Batuhan,Turkish,Male,First
Batul,Arabic,Female,First
Batya,Hebrew,Female,First
Batyah,Hebrew,Female,First
Batyr,Turkmen,Male,First
Bau,SumerianMythology,Female,First
Baudilio,Spanish,Male,First
Baudouin,French,Male,First
Baugulf,Germanic,Male,First
Bautista,Spanish,Male,First
Bauyrjan,Kazakh,Male,First
Bauyrzhan,Kazakh,Male,First
Baxter,English,Male,First
Bəxtiyar,Azerbaijani,Male,First
Baxtiyor,Uzbek,Male,First
Baya,Arabic,Female,First
Bayani,Tagalog,Male,First
Bayard,CarolingianCycle,Male,First
Baylee,English,Female,First
Bayley,English,Unisex,First
Baylor,English,Unisex,First
Baýram,Turkmen,Male,First
Bayram,Azerbaijani;Turkish,Male,First
Baz,English,Male,First
Bazyli,Polish,Male,First
Bazza,English,Male,First
Bea,Hungarian;English;Dutch,Female,First
Bealdhild,AngloSaxon,Female,First
Bear,English,Male,First
Bearach,Irish,Male,First
Beat,German,Male,First
Beáta,Hungarian;Slovak;Czech,Female,First
Beata,Swedish;German;Polish;LateRoman;Danish,Female,First
Beāte,Latvian,Female,First
Beate,Norwegian;Danish;German,Female,First
Beathag,ScottishGaelic,Female,First
Beathan,ScottishGaelic,Male,First
Béatrice,French,Female,First
Beatrice,Swedish;Romanian;Italian;English,Female,First
Beatrise,Latvian,Female,First
Beatriu,Catalan,Female,First
Beatrix,Dutch;Hungarian;LateRoman;German;English,Female,First
Beatriz,Portuguese;Spanish,Female,First
Beatrycze,Polish,Female,First
Beatus,LateRoman,Male,First
Beau,Dutch;English,Unisex,First
Beauden,English,Male,First
Beaumont,English,Male,First
Beauregard,English,Male,First
Beavis,PopularCulture,Male,First
